query_table,join_table,join_column,query_set_size,join_set_size,joinability,processed,jsim
16666000-8_0,16666000-8_3,club,8,9,3,False,0.21428571428571427
16666000-8_0,16666000-8_4,club,8,17,6,False,0.3157894736842105
16666000-8_0,16666000-8_5,club,8,7,4,False,0.36363636363636365
16666000-8_0,16666000-8_6,club,8,11,4,False,0.26666666666666666
16666000-8_0,16666000-8_7,club,8,26,5,False,0.1724137931034483
16666000-8_0,16666000-8_8,club,8,21,4,False,0.16
16666000-8_0,16666000-8_9,club,8,13,3,True,0.16666666666666666
32695725-1_0,32695725-1_1,film,20,20,15,False,0.6
32695725-1_0,32695725-1_2,film,20,24,17,False,0.6296296296296297
32695725-1_0,32695725-1_3,film,20,25,17,False,0.6071428571428571
32695725-1_0,32695725-1_4,film,20,25,16,True,0.5517241379310345
14308895-8_0,14308895-8_1,state,17,26,6,False,0.16216216216216217
14308895-8_0,14308895-8_2,state,17,21,13,False,0.52
14308895-8_0,14308895-8_3,state,17,25,6,False,0.16666666666666666
14308895-8_0,14308895-8_4,state,17,16,9,True,0.375
26712271-8_0,26712271-8_1,athlete,10,32,7,False,0.2
26712271-8_0,26712271-8_2,athlete,10,10,7,False,0.5384615384615384
26712271-8_0,26712271-8_3,athlete,10,19,5,False,0.20833333333333334
26712271-8_0,26712271-8_4,athlete,10,23,5,True,0.17857142857142858
715914-1_0,715914-1_1,name ( hanyu pinyin ),13,14,9,False,0.5
715914-1_0,715914-1_2,name ( hanyu pinyin ),13,17,11,False,0.5789473684210527
715914-1_0,715914-1_3,name ( hanyu pinyin ),13,24,11,False,0.4230769230769231
715914-1_0,715914-1_4,name ( hanyu pinyin ),13,15,6,False,0.2727272727272727
715914-1_0,715914-1_5,name ( hanyu pinyin ),13,24,9,False,0.32142857142857145
715914-1_0,715914-1_6,name ( hanyu pinyin ),13,23,7,False,0.2413793103448276
715914-1_0,715914-1_7,name ( hanyu pinyin ),13,7,5,False,0.3333333333333333
715914-1_0,715914-1_8,name ( hanyu pinyin ),13,12,9,True,0.5625
4331044-7_0,4331044-7_1,main title (alternative titles),25,35,11,False,0.22448979591836735
4331044-7_0,4331044-7_2,main title (alternative titles),25,28,7,False,0.15217391304347827
4331044-7_0,4331044-7_3,main title (alternative titles),25,19,14,False,0.4666666666666667
4331044-7_0,4331044-7_4,main title (alternative titles),25,20,12,False,0.36363636363636365
4331044-7_0,4331044-7_5,main title (alternative titles),25,21,9,False,0.24324324324324326
4331044-7_0,4331044-7_6,main title (alternative titles),25,23,20,False,0.7142857142857143
4331044-7_0,4331044-7_7,main title (alternative titles),25,42,18,False,0.3673469387755102
4331044-7_0,4331044-7_8,main title (alternative titles),25,12,8,False,0.27586206896551724
4331044-7_0,4331044-7_9,main title (alternative titles),25,38,9,False,0.16666666666666666
4331044-7_0,4331044-7_10,main title (alternative titles),25,43,15,True,0.2830188679245283
14679792-6_0,14679792-6_1,title,71,82,58,False,0.6105263157894737
14679792-6_0,14679792-6_2,title,71,109,52,False,0.40625
14679792-6_0,14679792-6_3,title,71,153,22,False,0.10891089108910891
19756484-1_0,19756484-1_1,stadium,52,99,39,False,0.3482142857142857
19756484-1_0,19756484-1_2,stadium,52,44,20,False,0.2631578947368421
19756484-1_0,19756484-1_3,stadium,52,32,23,False,0.3770491803278688
19756484-1_0,19756484-1_4,stadium,52,96,30,False,0.2542372881355932
19756484-1_0,19756484-1_5,stadium,52,94,31,False,0.26956521739130435
19756484-1_0,19756484-1_6,stadium,52,85,42,True,0.4421052631578947
2389946-5_0,2389946-5_1,player player,20,32,17,False,0.4857142857142857
2389946-5_0,2389946-5_2,player player,20,31,17,False,0.5
2389946-5_0,2389946-5_3,player player,20,27,12,False,0.34285714285714286
2389946-5_0,2389946-5_4,player player,20,18,8,False,0.26666666666666666
2389946-5_0,2389946-5_5,player player,20,31,13,False,0.34210526315789475
2389946-5_0,2389946-5_6,player player,20,35,15,True,0.375
1389413-1_0,1389413-1_1,language (ethnologue),10,29,3,False,0.08333333333333333
1389413-1_0,1389413-1_2,language (ethnologue),10,31,5,False,0.1388888888888889
1389413-1_0,1389413-1_3,language (ethnologue),10,37,4,False,0.09302325581395349
1389413-1_0,1389413-1_4,language (ethnologue),10,15,7,False,0.3888888888888889
1389413-1_0,1389413-1_5,language (ethnologue),10,37,7,False,0.175
1389413-1_0,1389413-1_6,language (ethnologue),10,12,3,False,0.15789473684210525
1389413-1_0,1389413-1_7,language (ethnologue),10,22,6,True,0.23076923076923078
22291668-2_0,22291668-2_1,constituency,85,98,52,False,0.3969465648854962
1445593-1_0,1445593-1_1,season,23,37,18,False,0.42857142857142855
1445593-1_0,1445593-1_2,season,23,29,12,False,0.3
1445593-1_0,1445593-1_3,season,23,31,19,False,0.5428571428571428
1445593-1_0,1445593-1_4,season,23,26,18,False,0.5806451612903226
1445593-1_0,1445593-1_5,season,23,33,14,False,0.3333333333333333
1445593-1_0,1445593-1_6,season,23,23,18,False,0.6428571428571429
1445593-1_0,1445593-1_7,season,23,12,9,True,0.34615384615384615
4357121-1_0,4357121-1_1,season,13,8,5,False,0.3125
4357121-1_0,4357121-1_2,season,13,13,6,False,0.3
4357121-1_0,4357121-1_3,season,13,14,8,False,0.42105263157894735
4357121-1_0,4357121-1_4,season,13,16,8,False,0.38095238095238093
4357121-1_0,4357121-1_5,season,13,20,7,False,0.2692307692307692
4357121-1_0,4357121-1_6,season,13,13,11,False,0.7333333333333333
4357121-1_0,4357121-1_7,season,13,27,9,True,0.2903225806451613
9729233-1_0,9729233-1_1,revised romanization,38,42,33,False,0.7021276595744681
22450138-1_0,22450138-1_1,name on the register,12,31,7,False,0.19444444444444445
34256666-1_0,34256666-1_1,date,14,15,10,False,0.5263157894736842
34256666-1_0,34256666-1_2,date,14,19,10,False,0.43478260869565216
34256666-1_0,34256666-1_3,date,14,20,8,False,0.3076923076923077
34256666-1_0,34256666-1_4,date,14,22,12,True,0.5
1106178-6_0,1106178-6_1,incumbent,18,26,14,False,0.4666666666666667
1106178-6_0,1106178-6_2,incumbent,18,18,8,False,0.2857142857142857
7577577-8_0,7577577-8_1,single,25,23,20,False,0.7142857142857143
7577577-8_0,7577577-8_2,single,25,18,11,False,0.34375
7577577-8_0,7577577-8_3,single,25,30,15,False,0.375
33352177-2_0,33352177-2_1,name,25,31,14,False,0.3333333333333333
33352177-2_0,33352177-2_2,name,25,48,20,False,0.37735849056603776
33352177-2_0,33352177-2_3,name,25,37,9,False,0.16981132075471697
33352177-2_0,33352177-2_4,name,25,22,14,False,0.42424242424242425
33352177-2_0,33352177-2_5,name,25,64,21,False,0.3088235294117647
33352177-2_0,33352177-2_6,name,25,32,11,False,0.2391304347826087
33352177-2_0,33352177-2_7,name,25,52,18,True,0.3050847457627119
8549426-1_0,8549426-1_1,name,46,53,25,False,0.33783783783783783
8549426-1_0,8549426-1_2,name,46,35,21,False,0.35
26296979-3_0,26296979-3_1,season,23,25,13,False,0.37142857142857144
26296979-3_0,26296979-3_2,season,23,43,10,False,0.17857142857142858
8030250-5_0,8030250-5_1,rider,17,26,13,False,0.43333333333333335
8030250-5_0,8030250-5_2,rider,17,8,6,False,0.3157894736842105
8030250-5_0,8030250-5_3,rider,17,31,8,False,0.2
8030250-5_0,8030250-5_4,rider,17,23,5,False,0.14285714285714285
8030250-5_0,8030250-5_5,rider,17,21,9,False,0.3103448275862069
8030250-5_0,8030250-5_6,rider,17,21,13,False,0.52
8030250-5_0,8030250-5_7,rider,17,22,6,False,0.18181818181818182
8030250-5_0,8030250-5_8,rider,17,16,8,False,0.32
8030250-5_0,8030250-5_9,rider,17,12,9,True,0.45
35363437-8_0,35363437-8_1,airport,15,44,13,False,0.2826086956521739
35363437-8_0,35363437-8_2,airport,15,26,7,False,0.20588235294117646
35363437-8_0,35363437-8_3,airport,15,24,10,False,0.3448275862068966
34421895-2_0,34421895-2_1,name,25,51,22,False,0.4074074074074074
34421895-2_0,34421895-2_2,name,25,34,21,False,0.5526315789473685
34421895-2_0,34421895-2_3,name,25,46,20,False,0.39215686274509803
34421895-2_0,34421895-2_4,name,25,32,17,False,0.425
34421895-2_0,34421895-2_5,name,25,41,25,True,0.6097560975609756
23282062-1_0,23282062-1_1,county,48,74,36,False,0.4186046511627907
23282062-1_0,23282062-1_2,county,48,57,42,False,0.6666666666666666
23282062-1_0,23282062-1_3,county,48,65,25,False,0.2840909090909091
23282062-1_0,23282062-1_4,county,48,59,21,False,0.2441860465116279
23282062-1_0,23282062-1_5,county,48,52,31,False,0.4492753623188406
23282062-1_0,23282062-1_6,county,48,54,26,False,0.34210526315789475
23282062-1_0,23282062-1_7,county,48,70,33,False,0.38823529411764707
23282062-1_0,23282062-1_8,county,48,39,34,False,0.6415094339622641
23282062-1_0,23282062-1_9,county,48,35,17,False,0.25757575757575757
23282062-1_0,23282062-1_10,county,48,60,29,True,0.3670886075949367
37273542-5_0,37273542-5_1,name,25,26,14,False,0.3783783783783784
37273542-5_0,37273542-5_2,name,25,29,14,False,0.35
37273542-5_0,37273542-5_3,name,25,25,10,False,0.25
37273542-5_0,37273542-5_4,name,25,31,14,False,0.3333333333333333
37273542-5_0,37273542-5_5,name,25,28,14,False,0.358974358974359
37273542-5_0,37273542-5_6,name,25,26,12,True,0.3076923076923077
26100516-2_0,26100516-2_1,name,8,26,3,False,0.0967741935483871
25781629-1_0,25781629-1_1,club club,74,78,30,False,0.2459016393442623
25781629-1_0,25781629-1_2,club club,74,69,62,False,0.7654320987654321
25781629-1_0,25781629-1_3,club club,74,72,62,False,0.7380952380952381
25781629-1_0,25781629-1_4,club club,74,44,36,False,0.43902439024390244
25781629-1_0,25781629-1_5,club club,74,65,59,False,0.7375
25781629-1_0,25781629-1_6,club club,74,76,32,False,0.2711864406779661
25781629-1_0,25781629-1_7,club club,74,55,35,False,0.3723404255319149
25781629-1_0,25781629-1_8,club club,74,104,56,False,0.45901639344262296
25781629-1_0,25781629-1_9,club club,74,68,56,False,0.6511627906976745
25781629-1_0,25781629-1_10,club club,74,85,37,True,0.30327868852459017
25401-17_0,25401-17_1,english,11,27,9,False,0.3103448275862069
25401-17_0,25401-17_2,english,11,27,9,False,0.3103448275862069
25401-17_0,25401-17_3,english,11,16,6,False,0.2857142857142857
25401-17_0,25401-17_4,english,11,17,3,False,0.12
25401-17_0,25401-17_5,english,11,8,3,True,0.1875
6109302-1_0,6109302-1_1,tower,41,39,17,False,0.2698412698412698
6109302-1_0,6109302-1_2,tower,41,77,27,False,0.2967032967032967
6109302-1_0,6109302-1_3,tower,41,41,32,False,0.64
6109302-1_0,6109302-1_4,tower,41,61,30,False,0.4166666666666667
6109302-1_0,6109302-1_5,tower,41,46,18,False,0.2608695652173913
6109302-1_0,6109302-1_6,tower,41,48,30,False,0.5084745762711864
6109302-1_0,6109302-1_7,tower,41,71,31,False,0.38271604938271603
6109302-1_0,6109302-1_8,tower,41,37,24,False,0.4444444444444444
6109302-1_0,6109302-1_9,tower,41,46,12,False,0.16
6109302-1_0,6109302-1_10,tower,41,76,36,True,0.4444444444444444
4063921-1_0,4063921-1_1,name,48,70,21,False,0.21649484536082475
4063921-1_0,4063921-1_2,name,48,61,37,False,0.5138888888888888
4063921-1_0,4063921-1_3,name,48,39,18,False,0.2608695652173913
9819870-1_0,9819870-1_1,name,56,47,43,False,0.7166666666666667
9819870-1_0,9819870-1_2,name,56,71,38,False,0.42696629213483145
9819870-1_0,9819870-1_3,name,56,42,22,False,0.2894736842105263
9819870-1_0,9819870-1_4,name,56,49,39,False,0.5909090909090909
9819870-1_0,9819870-1_5,name,56,73,37,False,0.40217391304347827
9819870-1_0,9819870-1_6,name,56,51,35,False,0.4861111111111111
9819870-1_0,9819870-1_7,name,56,52,27,False,0.3333333333333333
9819870-1_0,9819870-1_8,name,56,55,29,False,0.35365853658536583
9819870-1_0,9819870-1_9,name,56,36,25,True,0.373134328358209
30367761-1_0,30367761-1_1,season season,14,16,4,False,0.15384615384615385
30367761-1_0,30367761-1_2,season season,14,22,7,False,0.2413793103448276
30367761-1_0,30367761-1_3,season season,14,13,6,False,0.2857142857142857
38351725-5_0,38351725-5_1,driver,17,20,12,False,0.48
38351725-5_0,38351725-5_2,driver,17,20,12,False,0.48
38351725-5_0,38351725-5_3,driver,17,18,5,False,0.16666666666666666
38351725-5_0,38351725-5_4,driver,17,9,7,False,0.3684210526315789
38351725-5_0,38351725-5_5,driver,17,17,6,False,0.21428571428571427
38351725-5_0,38351725-5_6,driver,17,18,5,False,0.16666666666666666
38351725-5_0,38351725-5_7,driver,17,17,11,True,0.4782608695652174
14874642-2_0,14874642-2_1,league league,3,4,3,False,0.75
14874642-2_0,14874642-2_2,league league,3,4,3,False,0.75
14874642-2_0,14874642-2_3,league league,3,4,2,False,0.4
14874642-2_0,14874642-2_4,league league,3,5,2,False,0.3333333333333333
14874642-2_0,14874642-2_5,league league,3,3,2,True,0.5
33381797-2_0,33381797-2_1,season,49,102,42,False,0.3853211009174312
985961-6_0,985961-6_1,pool/round,8,8,7,False,0.7777777777777778
985961-6_0,985961-6_2,pool/round,8,7,7,False,0.875
985961-6_0,985961-6_3,pool/round,8,10,7,False,0.6363636363636364
985961-6_0,985961-6_4,pool/round,8,9,7,False,0.7
985961-6_0,985961-6_5,pool/round,8,10,7,False,0.6363636363636364
985961-6_0,985961-6_6,pool/round,8,11,7,False,0.5833333333333334
985961-6_0,985961-6_7,pool/round,8,8,8,True,1.0
28800937-2_0,28800937-2_1,castaway,15,18,5,False,0.17857142857142858
3410004-1_0,3410004-1_1,name,54,50,42,False,0.6774193548387096
3410004-1_0,3410004-1_2,name,54,46,38,False,0.6129032258064516
3410004-1_0,3410004-1_3,name,54,46,40,False,0.6666666666666666
17064290-3_0,17064290-3_1,rider,13,24,9,False,0.32142857142857145
17064290-3_0,17064290-3_2,rider,13,26,8,False,0.25806451612903225
26130565-1_0,26130565-1_1,name,16,12,8,False,0.4
26130565-1_0,26130565-1_2,name,16,20,5,False,0.16129032258064516
26130565-1_0,26130565-1_3,name,16,13,11,False,0.6111111111111112
26130565-1_0,26130565-1_4,name,16,22,6,False,0.1875
26130565-1_0,26130565-1_5,name,16,22,9,False,0.3103448275862069
26130565-1_0,26130565-1_6,name,16,21,7,True,0.23333333333333334
4748191-2_0,4748191-2_1,film,29,31,15,False,0.3333333333333333
4748191-2_0,4748191-2_2,film,29,20,11,False,0.2894736842105263
4748191-2_0,4748191-2_3,film,29,24,16,False,0.43243243243243246
4748191-2_0,4748191-2_4,film,29,38,22,False,0.4888888888888889
4748191-2_0,4748191-2_5,film,29,25,17,False,0.4594594594594595
4748191-2_0,4748191-2_6,film,29,23,18,False,0.5294117647058824
4748191-2_0,4748191-2_7,film,29,36,25,False,0.625
4748191-2_0,4748191-2_8,film,29,21,11,False,0.28205128205128205
4748191-2_0,4748191-2_9,film,29,19,16,True,0.5
14949914-1_0,14949914-1_1,name,42,74,33,False,0.39759036144578314
14949914-1_0,14949914-1_2,name,42,32,23,False,0.45098039215686275
14949914-1_0,14949914-1_3,name,42,64,16,False,0.17777777777777778
14949914-1_0,14949914-1_4,name,42,79,34,False,0.39080459770114945
14949914-1_0,14949914-1_5,name,42,43,21,True,0.328125
38110317-2_0,38110317-2_1,district,38,22,18,False,0.42857142857142855
38110317-2_0,38110317-2_2,district,38,62,35,False,0.5384615384615384
38110317-2_0,38110317-2_3,district,38,37,22,False,0.41509433962264153
38110317-2_0,38110317-2_4,district,38,57,28,False,0.417910447761194
38110317-2_0,38110317-2_5,district,38,33,17,False,0.3148148148148148
38110317-2_0,38110317-2_6,district,38,58,28,False,0.4117647058823529
38110317-2_0,38110317-2_7,district,38,37,35,False,0.875
38110317-2_0,38110317-2_8,district,38,47,30,False,0.5454545454545454
38110317-2_0,38110317-2_9,district,38,36,28,False,0.6086956521739131
38110317-2_0,38110317-2_10,district,38,42,33,True,0.7021276595744681
24126182-1_0,24126182-1_1,year,19,25,9,False,0.2571428571428571
24126182-1_0,24126182-1_2,year,19,16,5,False,0.16666666666666666
24126182-1_0,24126182-1_3,year,19,44,16,False,0.3404255319148936
1431028-3_0,1431028-3_1,representative,87,125,72,False,0.5142857142857142
1431028-3_0,1431028-3_2,representative,87,69,31,False,0.248
1431028-3_0,1431028-3_3,representative,87,122,64,False,0.4413793103448276
1431028-3_0,1431028-3_4,representative,87,74,53,False,0.49074074074074076
1431028-3_0,1431028-3_5,representative,87,64,29,False,0.23770491803278687
1431028-3_0,1431028-3_6,representative,87,131,66,False,0.4342105263157895
1431028-3_0,1431028-3_7,representative,87,48,29,True,0.27358490566037735
1241992-1_0,1241992-1_1,station name english,18,27,6,False,0.15384615384615385
1241992-1_0,1241992-1_2,station name english,18,21,14,False,0.56
1241992-1_0,1241992-1_3,station name english,18,21,6,False,0.18181818181818182
1241992-1_0,1241992-1_4,station name english,18,19,14,False,0.6086956521739131
1241992-1_0,1241992-1_5,station name english,18,23,5,False,0.1388888888888889
1241992-1_0,1241992-1_6,station name english,18,16,9,False,0.36
1241992-1_0,1241992-1_7,station name english,18,26,9,False,0.2571428571428571
1241992-1_0,1241992-1_8,station name english,18,22,16,False,0.6666666666666666
1241992-1_0,1241992-1_9,station name english,18,22,7,False,0.21212121212121213
1241992-1_0,1241992-1_10,station name english,18,22,12,True,0.42857142857142855
37843663-9_0,37843663-9_1,church,11,17,5,False,0.21739130434782608
37843663-9_0,37843663-9_2,church,11,12,5,False,0.2777777777777778
37843663-9_0,37843663-9_3,church,11,14,9,False,0.5625
37843663-9_0,37843663-9_4,church,11,27,6,False,0.1875
37843663-9_0,37843663-9_5,church,11,11,9,False,0.6923076923076923
37843663-9_0,37843663-9_6,church,11,13,6,False,0.3333333333333333
37843663-9_0,37843663-9_7,church,11,27,4,False,0.11764705882352941
37843663-9_0,37843663-9_8,church,11,21,5,True,0.18518518518518517
4013256-2_0,4013256-2_1,film,15,28,8,False,0.22857142857142856
4013256-2_0,4013256-2_2,film,15,37,11,False,0.2682926829268293
4013256-2_0,4013256-2_3,film,15,19,11,False,0.4782608695652174
4013256-2_0,4013256-2_4,film,15,25,8,False,0.25
4013256-2_0,4013256-2_5,film,15,18,10,False,0.43478260869565216
4013256-2_0,4013256-2_6,film,15,32,11,False,0.3055555555555556
4013256-2_0,4013256-2_7,film,15,32,6,False,0.14634146341463414
4013256-2_0,4013256-2_8,film,15,23,9,True,0.3103448275862069
902744-3_0,902744-3_1,congress congress,17,61,9,False,0.13043478260869565
902744-3_0,902744-3_2,congress congress,17,49,14,False,0.2692307692307692
902744-3_0,902744-3_3,congress congress,17,49,8,False,0.13793103448275862
902744-3_0,902744-3_4,congress congress,17,54,13,True,0.22413793103448276
2527060-1_0,2527060-1_1,nuclide symbol,16,15,11,False,0.55
2527060-1_0,2527060-1_2,nuclide symbol,16,11,6,False,0.2857142857142857
7724312-1_0,7724312-1_1,submitting country,14,18,12,False,0.6
7724312-1_0,7724312-1_2,submitting country,14,33,6,False,0.14634146341463414
7724312-1_0,7724312-1_3,submitting country,14,22,7,False,0.2413793103448276
7724312-1_0,7724312-1_4,submitting country,14,36,5,False,0.1111111111111111
7724312-1_0,7724312-1_5,submitting country,14,31,9,False,0.25
7724312-1_0,7724312-1_6,submitting country,14,38,7,False,0.15555555555555556
7724312-1_0,7724312-1_7,submitting country,14,33,5,False,0.11904761904761904
7724312-1_0,7724312-1_8,submitting country,14,37,7,True,0.1590909090909091
1451581-10_0,1451581-10_1,airport,7,27,6,False,0.21428571428571427
1451581-10_0,1451581-10_2,airport,7,15,2,False,0.1
1451581-10_0,1451581-10_3,airport,7,24,3,False,0.10714285714285714
21123255-12_0,21123255-12_1,boys d1,14,11,9,False,0.5625
21123255-12_0,21123255-12_2,boys d1,14,16,11,False,0.5789473684210527
