_id,name,address,year,agency,source,counselor,amount,status
funding_04859,"Amethyst Women's Project, Inc.","1907 Mermaid Avenue Brooklyn, NY 11224",2011,DOHMH,Local,Recchia,15000.0,Cleared
funding_04860,"Amethyst Women's Project, Inc.","1907 Mermaid Avenue Brooklyn, NY 11224",2011,DOHMH,HIV/AIDS Communities of Color,,34098.79,Cleared
funding_04861,"Amethyst Women's Project, Inc.","1907 Mermaid Ave. Brooklyn, NY 11224",2011,DOHMH,HIV/AIDS Faith Based Initiative,,6400.0,Cleared
funding_04862,"Amethyst Women's Project, Inc.","1907 Mermaid Avenue Brooklyn, NY 11224-2507",2012,DOHMH,Local,Recchia,15000.0,Cleared
funding_04863,"Amethyst Women's Project, Inc.","1907 Mermaid Avenue Brooklyn, NY 11224",2012,DOHMH,HIV/AIDS Communities of Color (Prevention & Education),,28800.0,Cleared
funding_04864,"Amethyst Women's Project, Inc.","1907 Mermaid Ave. Brooklyn, NY 11224",2012,DOHMH,HIV/AIDS Faith Based Initiative,,6400.0,Cleared
funding_04865,"Amethyst Women's Project, Inc.","1907 Mermiad Avenue Brooklyn, NY 11224-2507",2013,DOHMH,Local,Recchia,5000.0,Pending
funding_04866,"Rockaway Theatre Company, Inc.","P.O. Box 950398 Far Rockaway, NY 11695",2011,DCA,Local,Ulrich,10000.0,Cleared
funding_04867,"Rockaway Theatre Company, Inc.","P O Box 950398 Far Rockaway, NY 11694-0398",2012,DCA,Local,Ulrich,10000.0,Cleared
funding_04868,"Rockaway Theatre Company, Inc.","PO Box 950398 Far Rockaway, NY 11695-0398",2013,DCLA,Local,Ulrich,10000.0,Cleared
funding_04869,"Flux Factory, Inc.","39-31 29th Street Long Island City, NY 11101",2011,DYCD,Local,Van Bramer,3500.0,Cleared
funding_04870,"Flux Factory, Inc.","39-31 29th Street Long Island City, NY 11101",2012,DYCD,Local,Van Bramer,3500.0,Cleared
funding_04871,"Flux Factory, Inc.","39-31 29th Street Long Island City, NY 11101",2013,DCLA,Local,Van Bramer,3500.0,Cleared
funding_04872,"Resurrection Celebration Center Inc., The","106-56 Guy R Brewer Boulevard Jamaica, NY 11433",2012,DYCD,Youth,Wills,9000.0,Pending
funding_04873,"Resurrection Celebration Center Inc., The","106-56 Guy R Brewer Boulevard Jamaica, NY 11434",2013,DYCD,Youth,Wills,7000.0,Pending
funding_04874,"Korean American Community Center of New York, Inc. (KACCNY)","39-18 221st Street Bayside, NY 11361",2011,DYCD,Local,Halloran,3500.0,Cleared
funding_04875,"Korean American Community Center of New York, Inc. (KACCNY)","39-18 221 St Bayside, NY 11361",2012,DYCD,Local,Halloran,5000.0,Cleared
funding_04876,"Korean American Community Center of New York, Inc. (KACCNY)","39-18 221 St Bayside, NY 11361",2013,DFTA,Aging,Halloran,3500.0,Cleared
funding_04877,"Tomche Shabbos of Boro Park and Flatbush, Inc.","4712 Ft. Hamilton Parkway Brooklyn, NY 11219",2011,DFTA,Aging,Lander,10000.0,Cleared
funding_04878,"Tomche Shabbos of Boro Park and Flatbush, Inc.","4712 Fort Hamilton Parkway Brooklyn, NY 11219",2011,DYCD,Local,Greenfield,49000.0,Cleared
funding_04879,"Tomche Shabbos of Boro Park and Flatbush, Inc.","4712 Fort Hamilton Parkway Brooklyn, NY 11219",2011,DYCD,Food Pantries,Brooklyn,5000.0,Cleared
funding_04880,"Tomche Shabbos of Boro Park and Flatbush, Inc.","4712 Ft Hamilton Parkway Brooklyn, NY 11219-2926",2012,DFTA,Local,CC,20000.0,Cleared
funding_04881,"Tomche Shabbos of Boro Park and Flatbush, Inc.","4712 Ft Hamilton Parkway Brooklyn, NY 11219-2926",2012,DYCD,Local,Lander,7500.0,Cleared
funding_04882,"Tomche Shabbos of Boro Park and Flatbush, Inc.","4712 Fort Hamilton Parkway Brooklyn, NY 11219",2012,DYCD,Food Pantries-DYCD,Brooklyn,5000.0,Cleared
funding_04883,"Tomche Shabbos of Boro Park and Flatbush, Inc.","4712 Ft Hamilton Parkway Brooklyn, NY 11219",2013,DFTA,Aging,Lander,7500.0,Cleared
funding_04884,Tomche Shabbos of Boro Park and Flatbush,"4712 Ft Hamilton Parkway Brooklyn, NY 11219",2013,DFTA,Local,CC,20000.0,Pending
funding_04885,St. Paul the Apostle Church,"98-16 55th Avenue Corona, NY 11368",2010,DYCD,Food Pantries,Queens,5000.0,Pending
funding_04886,St. Paul the Apostle Church,"98-16 55th Avenue Corona, NY 11368",2012,DYCD,Food Pantries-DYCD,Queens,5000.0,Cleared
funding_04887,Museum of Contemporary African Diaspora Arts,"80 hanson Place Brooklyn, NY 11217",2010,DCA,CASA,Barron,20000.0,Pending
funding_04888,Museum of Contemporary African Diaspora Arts,"80 hanson Place Brooklyn, NY 11217",2010,DCA,CASA,James,20000.0,Pending
funding_04889,Museum of Contemporary African Diaspora Arts,"80 Hanson Place Brooklyn, NY 11217",2010,DCA,CASA,Vann,20000.0,Pending
funding_04890,Museum of Contemporary African Diaspora Arts,"80 hanson Place Brooklyn, NY 11217",2010,DCA,CASA,Vann,20000.0,Pending
funding_04891,Museum of Contemporary African Diasporian Arts,"80 Hanson Place Brooklyn, NY 11217",2011,DCA,Boro,Williams,3375.0,Cleared
funding_04892,Museum of Contemporary African Diasporian Arts,"80 Hanson Place Brooklyn, NY 11217",2011,DCA,Local,Recchia,4000.0,Cleared
funding_04893,Museum of Contemporary African Diasporian Arts,"80 Hansen Place Brooklyn, NY 11217",2011,DCA,Boro,James,10000.0,Cleared
funding_04894,Museum of Contemporary African Diasporian Arts,"80 Hanson Place Brooklyn, NY 11217",2011,DCA,CASA,Vann,20000.0,Cleared
funding_04895,Museum of Contemporary African Diasporian Arts,"80 Hanson Place Brooklyn, NY 11217",2011,DCA,CASA,Vann,20000.0,Cleared
funding_04896,Museum of Contemporary African Diaspora Institute,"80 Hanson Place Brooklyn, NY 11217",2012,DCA,Cultural After-School Adventure (CASA) ,Barron,20000.0,Cleared
funding_04897,"Museum of Contemporary African Diasporan Arts, Inc.","80 Hanson Place Brooklyn, NY 11217",2012,DCA,Cultural After-School Adventure (CASA) ,Vann,20000.0,Cleared
funding_04898,"Museum of Contemporary African Diasporan Arts, Inc.","80 Hanson Place Brooklyn, NY 11217",2012,DCA,Cultural After-School Adventure (CASA) ,Vann,20000.0,Cleared
funding_04899,"Museum of Contemporary African Diasporan Arts, Inc.","80 Hanson Place BK, NY 11217",2012,DCA,Cultural After-School Adventure (CASA) ,Williams,20000.0,Cleared
funding_04900,Museum of Contemporary African Diasporian Arts,"80 Hanson Place Brooklyn, NY 11217-11217",2012,DCA,Local,Recchia,3000.0,Cleared
funding_04901,Museum of Contemporary African Diasporian Arts,"80 Hanson Place Brooklyn, NY 11217-11217",2012,DCA,Local,Vann,5000.0,Cleared
funding_04902,Museum of Contemporary African Diasporian Arts,"80 Hanson Place Brooklyn, NC 11217",2013,DCLA,Local,Vann,5000.0,Cleared
funding_04903,Museum of Contemporary African Diasporian Arts,"80 Hanson Place Brooklyn, NC 11217",2013,DCLA,Local,Williams,3500.0,Cleared
funding_04904,Museum of Contemporary African Diasporian Arts,"80 Hanson Place Brooklyn, NC 11217",2013,DCLA,Local,Recchia,3000.0,Cleared
funding_04905,Rodeph Chesed Volunteer Ambulette Transport,"1520 39th St Brooklyn, NY 11218-4414",2012,DYCD,Local,Greenfield,5000.0,Pending
funding_04906,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2011,DFTA,Local,Mealy,3000.0,Cleared
funding_04907,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2011,DFTA,Aging,Mealy,1500.0,Cleared
funding_04908,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2011,DFTA,Aging,Mealy,2250.0,Cleared
funding_04909,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2011,DFTA,Local,Mealy,3000.0,Cleared
funding_04910,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2011,DFTA,Aging,Vann,4000.0,Cleared
funding_04911,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2011,DFTA,Aging,Barron,8000.0,Cleared
funding_04912,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2011,DFTA,Aging,Barron,12000.0,Cleared
funding_04913,"Wayside Out-Reach Development, Inc.","726 Stanley Avenue Brooklyn, NY 11207",2012,DFTA,Aging,Barron,8000.0,Cleared
funding_04914,"Wayside Out-Reach Development, Inc. (WORD)","430 Dumont Avenue Brooklyn, NY",2012,DFTA,Aging,Mealy,10000.0,Cleared
funding_04915,"Wayside Out-Reach Development, Inc. (WORD)","280 Ralph Avenue Brooklyn, NY",2012,DFTA,Aging,Mealy,16156.0,Cleared
funding_04916,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2012,DFTA,Aging,Barron,12000.0,Cleared
funding_04917,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2012,DFTA,Aging,Mealy,0.0,CBO Defunded
funding_04918,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2012,DFTA,Aging,Vann,4000.0,Cleared
funding_04919,"Wayside Out-Reach Development, Inc. (WORD)","460 Dumont Avenue Brooklyn, NY",2012,DFTA,Aging,Mealy,5000.0,Cleared
funding_04920,"Wayside Out-Reach Development, Inc. (WORD)","630 Mother Gaston Boulvard Brooklyn, NY",2012,DFTA,Aging,Mealy,10200.0,Cleared
funding_04921,"Wayside Out-Reach Development, Inc. (WORD)","460 Dumont Avenue Brooklyn, NY",2012,DFTA,Aging,Mealy,10000.0,Cleared
funding_04922,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2013,DFTA,Aging,Barron,12000.0,Cleared
funding_04923,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2013,DFTA,Aging,Barron,8000.0,Cleared
funding_04924,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2013,DFTA,Aging,Barron,8000.0,Cleared
funding_04925,"Wayside Out-Reach Development, Inc.","460 Dumont Avenue Brooklyn, NY 11212",2013,DFTA,Aging,Vann,4000.0,Cleared
funding_04926,"Wayside Out-Reach Development, Inc. (WORD)","460 Dumont Avenue Brooklyn, NY 11212",2013,DFTA,Aging,Mealy,16156.0,Cleared
funding_04927,"Wayside Out-Reach Development, Inc. (WORD)","460 Dumont Avenue Brooklyn, NY 11212",2013,DFTA,Aging,Mealy,10000.0,Cleared
funding_04928,"Wayside Out-Reach Development, Inc. (WORD)","460 Dumont Avenue Brooklyn, NY 11212",2013,DFTA,Aging,Mealy,10000.0,Cleared
funding_04929,"Wayside Out-Reach Development, Inc. (WORD)","460 Dumont Avenue Brooklyn, NY 11212",2013,DFTA,Aging,Mealy,17594.0,Cleared
funding_04930,"Wayside Out-Reach Development, Inc. (WORD)","460 Dumont Avenue Brooklyn, NY 11212",2013,DFTA,Aging,Mealy,10000.0,Cleared
funding_04931,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04932,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04933,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04934,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04935,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04936,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04937,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04938,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04939,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04940,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04941,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04942,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04943,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04944,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04945,"Wayside Out-Reach Development, Inc.","1746-60 Broadway Brooklyn, NY 11207",2010,DFTA,Transportation - Operating Costs,,6100.48,Pending
funding_04946,Ansob Center for Refugees,"28-19 Steinway Street Astoria, NY 11103",2011,DYCD,Youth,"Vallone, Jr",7714.0,Cleared
funding_04947,Ansob Center for Refugees,"28-19 Steinway Street Astoria, NY 11103",2011,DYCD,Local,"Vallone, Jr",33000.0,Cleared
funding_04948,Ansob Center for Refugees,"28-19 Steinway Street Astoria, NY 11103",2012,DYCD,Local,Vallone,10000.0,Cleared
funding_04949,Ansob Center for Refugees,"28-19 Steinway Street Astoria, NY 11103",2012,DYCD,Local,Vallone,15000.0,Cleared
funding_04950,Ansob Center for Refugees,"28-19 Steinway Street Astoria, NY 11103",2013,DYCD,Local,Vallone,17000.0,Cleared
funding_04951,Bay Terrace Community Alliance Inc.,"PO Box 604076 Bay Terrace, NY 11360-4076 ",2013,DYCD,Local,Halloran,3500.0,Pending
funding_04952,ParentTeacher Association of PSIS 113Q,"7823 87th Street Glendale, NY 11385",2012,DOE,Local,Crowley,2500.0,Cleared
funding_04953,Jamaica Maroons Soccer League,"229-19 Merrick Boulevard, Suite 330 Laurelton, NY 11413",2011,DYCD,Youth,Comrie,5000.0,Cleared
funding_04954,"Creative Jazz Organization, Inc.","105-08 134th Street Richmond Hill, NY 11419",2011,DYCD,Local,Comrie,5000.0,Cleared
funding_04955,"Creative Jazz Organization, Inc.","105-08 134 Street Richmond Hill, NY 11419",2012,DYCD,Local,Comrie,5000.0,Cleared
funding_04956,"Creative Jazz Organization, Inc.","105-08 134 Street Richmond Hill, NY 11419",2013,DYCD,Local,Comrie,5000.0,Pending
funding_04957,"Battalion Pentecostal Assembly, Inc.","430 Beach 67th Street Far Rocakway, NY 11691",2010,DYCD,Food Pantries,Queens,5000.0,Pending
funding_04958,"Central Brooklyn Jazz Consortium, Inc.","1958 Fulton Street, Suite 300A Brooklyn, NY 11233",2011,DCA,Local,Vann,5000.0,Cleared
funding_04959,"Central Brooklyn Jazz Consortium, Inc.","1958 Fulton St Brooklyn, NY 11233",2012,DCA,Local,James,1000.0,Cleared
funding_04960,"Central Brooklyn Jazz Consortium, Inc.","1958 Fulton St Brooklyn, NY 11233",2012,DCA,Local,Vann,5000.0,Cleared
funding_04961,"Central Brooklyn Jazz Consortium, Inc","1958 Fulton Street, Ste. 300A Brooklyn, NY 11233",2012,DCA,Cultural After-School Adventure (CASA) ,Mealy ,20000.0,Cleared
funding_04962,"Central Brooklyn Jazz Consortium, Inc.","1958 Fulton St Brooklyn, NY 11233",2012,DCA,Local,James,3000.0,Cleared
funding_04963,"Central Brooklyn Jazz Consortium, Inc.","1958 Fulton Street Brooklyn, NY 11233",2013,DCLA,Local,James,3500.0,Cleared
funding_04964,"Central Brooklyn Jazz Consortium, Inc.","1958 Fulton Stree Room 300 Brooklyn, NY 11233",2013,DCLA,Local,Vann,5000.0,Cleared
funding_04965,"Central Brooklyn Jazz Consortium, Inc.","1958 Fulton Street Brooklyn, NY 11233",2013,DCLA,Local,Mealy,10000.0,Cleared
funding_04966,"Renaissance Charter School, The","35-59 81st Street Jackson Heights, NY 11372",2009,DYCD,Youth,Monserrate,5000.0,Cleared
funding_04967,"Renaissance Charter School, The","35-59 81st Street Jackson Heights, NY 11372",2009,DYCD,Youth,Sears,5214.0,Cleared
funding_04968,"Renaissance Charter School, The","35-59 81st Street Jackson Heights, NY 11372",2011,DYCD,Youth,Dromm,3500.0,Cleared
funding_04969,"Renaissance Charter School, The","35-59 81 Street Jackson Heights, NY 11372",2011,DYCD,Youth,Ferreras,5000.0,Cleared
funding_04970,"Renaissance Charter School, The","35-59 81 Street Jackson Heights, NY 11372-5033",2012,DYCD,Youth,Dromm,3500.0,Cleared
funding_04971,"Renaissance Charter School, The","35-59 81 Street Jackson Heights, NY 11372-5033",2012,DYCD,Youth,Ferreras,5000.0,Cleared
funding_04972,"Renaissance Charter School, The","35-59 81 Street Jackson Heights, NY 11372-5033",2013,DYCD,Youth,Dromm,7000.0,Pending
funding_04973,"African Center for Community Empowerment, Inc.","111-20A Farmers Boulevard St. Albans, NY 11412",2011,DYCD,Local,Comrie,20000.0,Cleared
funding_04974,"African Center for Community Empowerment, Inc.","111-20A St Albans, NY 11412",2012,DYCD,Youth,Comrie,20000.0,Cleared
funding_04975,Cooper Park Community Center Advisory Committee,"76 Kingsland Avenue Brooklyn, NY 11211",2011,DYCD,Youth,Reyna,10000.0,Cleared
funding_04976,"Ecuadorian Civic Committee of New York, Inc., The","41-12 102nd Street Corona, NY 11368",2011,DYCD,Local,Ferreras,3500.0,Cleared
funding_04977,"Lafayette Gardens Tenants Association, Inc.","345 Classon Avenue Box 17D Brooklyn, NY 11205",2011,MISC,Local,Vann,1000.0,Cleared
funding_04978,"Lafayette Gardens Tenants Association, Inc.","345 CLASSON AVENUE BROOKLYN, NY 11205",2012,NYCHA,Local,Vann,1000.0,Cleared
funding_04979,"Lafayette Gardens Tenants Association, Inc.","345 Classon Avenue Brooklyn, NY 11205-4337",2013,NYCHA,Local,Vann,6000.0,Cleared
funding_04980,Unity Plaza Long Island Baptist Senior Club,"576 Alabama Avenue Brooklyn, NY 11207",2009,DFTA,Aging,Barron,5750.0,Cleared
funding_04981,"Unity Plaza Resident Association, Inc.","580 Blake Avenue, 5A Brooklyn, NY 11207",2009,MISC,Local,Barron,2300.0,Cleared
funding_04982,Unity Plaza Long Island Baptist Senior Club,"576 Alabama Avenue Brooklyn, NY 11207",2011,DFTA,Aging,Barron,8000.0,Cleared
funding_04983,"Unity Plaza Resident Association, Inc.","580 Blake Avenue #5A Brooklyn, NY 11207",2011,MISC,Local,Barron,2300.0,Cleared
funding_04984,Unity Plaza Long Island Baptist Senior Club,"576 Alabama Avenue Brooklyn, NY 11207",2012,DFTA,Aging,Barron,8000.0,Cleared
funding_04985,"Unity Plaza Resident Association, Inc.","580 Blake Avenue Brooklyn, NY 11207",2012,NYCHA,Local,Barron,2300.0,Cleared
funding_04986,Unity Plaza Long Island Baptist Senior Club,"576 Alabama Avenue Brooklyn, NY 11207",2013,DFTA,Aging,Barron,8000.0,Cleared
funding_04987,Unity Plaza Long Island Baptist Senior Club,"580 Blake Avenue Brooklyn, NY 11207",2013,NYCHA,Local,Barron,2300.0,Cleared
funding_04988,New York Chinese American Association Inc,"30-11 Parsons Blvd 7F Flushing, NY 11354",2012,DYCD,Local,Koo,4000.0,Cleared
funding_04989,Centro Comunitario Y de Asesoria Legal Inc.,"40-26 82nd Street Jackson Heights, NY 11373",2013,DYCD,Local,Dromm,3500.0,Pending
funding_04990,Centro Comunitario Y de Asesoria Legal Inc.,"40-26 82nd Street Jackson Heights, NY 11373",2013,DYCD,Local,Ferreras,7500.0,Pending
funding_04991,Farragut Tenants Association,"251 Nassau Street Brooklyn, NY 11201",2011,MISC,Local,James,4000.0,Government
funding_04992,Walt Whitman Tenants Association,"132 Carlton Avenue Brooklyn, NY 11205",2011,MISC,Local,James,4000.0,Government
funding_04993,Farragut Tenants Association,"192 Sands Street, Apt. 14B Brooklyn, NY 11201",2013,NYCHA,Local,James,3500.0,Pending
funding_04994,Walt Whitman Tenants Association,"81 N. Portland Avenue, Apt. 10G Brooklyn, NY 11205",2013,NYCHA,Local,James,3500.0,Pending
